,category,description,link,id,updated_at,price,type,name,created_at
213,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K ULTRA HD SMART TV, NETFLIX, MAGIC REMOTE 43UP75KSh 59,000KSh 68,00013%offers from",https://www.jumia.co.ke/43-4k-ultra-hd-smart-tv-netflix-magic-remote-43up75-lg-mpg351796.html,37c6d107-4082-49ef-9d7c-4d3d94f3d5c3,2023-10-24T15:11:24,"KSh 59,000",lg+tv+43,LG 43'' 4K ULTRA HD SMART TV,2023-10-24T15:11:24
214,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” FULL HD SMART TV, NETFLIX, YOUTUBE 43LM6370PVBKSh 46,000KSh 59,00022%",https://www.jumia.co.ke/43-full-hd-smart-tv-netflix-youtube-43lm6370pvb-lg-mpg603484.html,37da185e-6aaf-45f0-8d1d-2c8b7aa41818,2023-10-24T15:28:27,"KSh 46,000",lg+tv+43,LG 43” FULL HD SMART TV,2023-10-24T15:28:27
215,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K UHD FRAMELESS TV HDR WebOS Smart AI ThinQ 43UP7550PVGKSh 59,000KSh 68,00013%",https://www.jumia.co.ke/lg-43-4k-uhd-frameless-tv-hdr-webos-smart-ai-thinq-43up7550pvg-115514304.html,37fe33a4-4d69-49c0-8024-65dd3751fd40,2023-10-24T14:52:06,"KSh 59,000",lg+tv+43,LG 43'' 4K UHD FRAMELESS TV HDR WebOS Smart AI ThinQ 43UP7550PVG,2023-10-24T14:52:06
216,Electronics/Television & Video/Televisions/Smart TVs,"LG 43"" 43UQ8000 LED TV - UHD, SMART, ThinQ 2022-FRAMELESSKSh 52,999KSh 59,00010%",https://www.jumia.co.ke/lg-43-43uq8000-led-tv-uhd-smart-thinq-2022-frameless-152391120.html,3839e74e-ad1f-40ca-bbda-652b02c87946,2023-10-24T14:50:55,"KSh 52,999",lg+tv+43,"LG 43"" 43UQ8000 LED TV - UHD",2023-10-24T14:50:55
217,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' FULL HD SMART TV, ACTIVE HDR, NETFLIX, CHROMECASTKSh 42,199KSh 60,00030%offers from",https://www.jumia.co.ke/43-full-hd-smart-tv-netflix-youtube-43lm6300pvb-lg-mpg603483.html,38be090e-6a1b-4778-973a-0da4ffb65870,2023-10-24T14:50:55,"KSh 42,199",lg+tv+43,LG 43'' FULL HD SMART TV,2023-10-24T14:50:55
218,Electronics/Television & Video/Televisions/Smart TVs,"LG 43UP7750 - 43"" 4K UHD Smart LED TV - Black 2022KSh 55,899KSh 97,00042%",https://www.jumia.co.ke/lg-43up7750-43-4k-uhd-smart-led-tv-black-2022-61876705.html,38bff10e-9e72-466f-aa11-4be360d858d4,2023-10-24T14:50:03,"KSh 55,899",lg+tv+43,"LG 43UP7750 - 43"" 4K UHD Smart LED TV - Black 2022",2023-10-24T14:50:03
219,Home & Office/Home & Kitchen/Kitchen & Dining/Cutlery & Knife Accessories/Knife Sets/Knife Block Sets,"Generic Luxury Knife Set With Cutting/Chop Board/ Knife Holder-7PcsKSh 1,950KSh 3,40043%",https://www.jumia.co.ke/generic-luxury-knife-set-with-cuttingchop-board-knife-holder-7pcs-86415195.html,3903fd83-d41a-494f-8810-5abcc9c98f1f,2023-10-22T13:56:42,"KSh 1,950",knives,Generic Luxury Knife Set With Cutting/Chop Board/ Knife Holder-7Pcs,2023-10-22T13:56:42
220,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K UHD TV HDR WebOS Smart AI ThinQ 43UP7550PVGKSh 59,000KSh 68,00013%",https://www.jumia.co.ke/lg-43-4k-uhd-tv-hdr-webos-smart-ai-thinq-43up7550pvg-115780326.html,39adace9-b5d7-4098-80ab-f7a18c051fe2,2023-10-24T14:51:38,"KSh 59,000",lg+tv+43,LG 43'' 4K UHD TV HDR WebOS Smart AI ThinQ 43UP7550PVG,2023-10-24T14:51:38
221,Home & Office/Home & Kitchen/Kitchen & Dining/Cutlery & Knife Accessories/Knife Sets/Knife Block Sets,"Generic 7pc Knife set with a chopping board/chopping boardKSh 1,949KSh 3,50044%",https://www.jumia.co.ke/generic-7pc-knife-set-with-a-chopping-boardchopping-board-161907571.html,3a5819e5-9428-4e2e-9a89-9b8bef7be52e,2023-10-24T18:00:40,"KSh 1,949",knives,Generic 7pc Knife set with a chopping board/chopping board,2023-10-24T18:00:40
222,Electronics/Television & Video/Televisions/Smart TVs,"LG 43UP7750 - 43"" 4K UHD Smart Frameless LED TV - Black 2022KSh 58,499KSh 97,00040%offers from",https://www.jumia.co.ke/43up7750-43-4k-uhd-smart-frameless-led-tv-black-2022-lg-mpg603453.html,3a6c8b26-582b-44ce-be51-076eb301c08f,2023-10-24T17:43:58,"KSh 58,499",lg+tv+43,"LG 43UP7750 - 43"" 4K UHD Smart Frameless LED TV - Black 2022",2023-10-24T17:43:58
223,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,"Huawei Nova Y61,6.52"" //128GB+4GB RAM //Dual SIM //50MP //5000mAh /Ksly+FREE SW+BT+RKSh 24,499KSh 24,9992%4 out of 5(1)",https://www.jumia.co.ke/huawei-nova-y616.52-128gb4gb-ram-dual-sim-50mp-5000mah-kslyfree-swbtr-150993805.html,3a968673-def6-4d41-a87b-d7870af2642c,2023-10-22T14:15:25,"KSh 24,499",huawei+y6,Huawei Nova Y61,2023-10-22T14:15:25
224,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,"Huawei Nova Y61,6.52"" //128GB+4GB RAM //Dual SIM //50MP //5000mAh /Ksly+FREE BUDS+TS+RKSh 24,499KSh 24,9992%",https://www.jumia.co.ke/huawei-nova-y616.52-128gb4gb-ram-dual-sim-50mp-5000mah-kslyfree-budstsr-150993882.html,3ae15a81-6118-4dca-97d5-c5b42aac0403,2023-10-22T14:12:00,"KSh 24,499",huawei+y6,Huawei Nova Y61,2023-10-22T14:12:00
225,Home & Office/Home & Kitchen/Kitchen & Dining/Food Service Equipment & Supplies/Cooking Equipment Accessories,"Jikokoa Medium Jikokoa Xtra Stove  + FREE KamataKSh 4,990KSh 6,00017%",https://www.jumia.co.ke/jikokoa-medium-jikokoa-xtra-stove-free-kamata-107630881.html,3b1e0aa4-ab9d-4fa8-b0e9-ea03dafbd7f7,2023-10-24T17:56:26,"KSh 4,990",jikokoa+xtra,Jikokoa Medium Jikokoa Xtra Stove  + FREE Kamata,2023-10-24T17:56:26
226,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” 4K ULTRA HD SMART TV, MAGIC REMOTE, NETFLIX 43UP75KSh 58,500KSh 69,00015%offers from",https://www.jumia.co.ke/43-4k-ultra-hd-smart-tv-magic-remote-netflix-43up75-lg-mpg603480.html,3b859ab2-9cdc-4174-889e-1dc13d030727,2023-10-24T14:55:51,"KSh 58,500",lg+tv+43,LG 43” 4K ULTRA HD SMART TV,2023-10-24T14:55:51
227,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,"Huawei Nova Y61,6.52"" //128GB+4GB RAM //Dual SIM //50MP //5000mAh /Ksly+FREE BUDS+TS+RKSh 24,499KSh 24,9992%",https://www.jumia.co.ke/huawei-nova-y616.52-128gb4gb-ram-dual-sim-50mp-5000mah-kslyfree-budstsr-150993882.html,3bab3db6-63c9-42a6-b39d-a4574ac6d5ed,2023-10-22T14:15:25,"KSh 24,499",huawei+y6,Huawei Nova Y61,2023-10-22T14:15:25
228,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' FULL HD SMART TV, ACTIVE HDR, NETFLIX, CHROMECAST 43LM6300PVBKSh 47,990KSh 58,00017%",https://www.jumia.co.ke/lg-43-full-hd-smart-tv-active-hdr-netflix-chromecast-43lm6300pvb-67964060.html,3bd1ce6b-af32-4d33-a052-da2ff6e1905b,2023-10-24T15:11:24,"KSh 47,990",lg+tv+43,LG 43'' FULL HD SMART TV,2023-10-24T15:11:24
229,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2022 Local WarrantyKSh 57,699KSh 97,00041%offers from2 out of 5(1)",https://www.jumia.co.ke/43-43up7550-uhd-4k-tv-hdr-webos-smart-ai-thinq-2022-local-warranty-lg-mpg603489.html,3ca45658-24ff-4de7-83e5-75a62bde6c56,2023-10-24T15:32:48,"KSh 57,699",lg+tv+43,LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2022 Local Warranty,2023-10-24T15:32:48
230,Electronics/Television & Video/Televisions/Smart TVs,"LG 43UP7750 - 43"" 4K UHD Smart Frameless LED TV - Black 2022KSh 65,000",https://www.jumia.co.ke/lg-43up7750-43-4k-uhd-smart-frameless-led-tv-black-2022-121945437.html,3d427fdc-ef96-4d9a-980e-b5c8a9db295b,2023-10-24T15:28:27,"KSh 65,000",lg+tv+43,"LG 43UP7750 - 43"" 4K UHD Smart Frameless LED TV - Black 2022",2023-10-24T15:28:27
231,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” FULL HD SMART TV, NETFLIX, YOUTUBE 43LM6370KSh 48,000KSh 55,00013%offers from",https://www.jumia.co.ke/43-full-hd-smart-tv-netflixyoutubehdr-43lm5772-lg-mpg957437.html,3d79683a-9ea9-472c-8333-e60fd23c38ab,2023-10-24T15:13:04,"KSh 48,000",lg+tv+43,LG 43” FULL HD SMART TV,2023-10-24T15:13:04
232,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K UHD TV HDR WebOS Smart AI ThinQ- 43UQ75006KSh 56,000KSh 68,00018%offers from",https://www.jumia.co.ke/43-4k-uhd-tv-hdr-webos-smart-ai-thinq-43uq75006-lg-mpg1290971.html,3dbfee6f-c34c-4da6-8c5b-3dec3c7db89c,2023-10-24T14:51:18,"KSh 56,000",lg+tv+43,LG 43'' 4K UHD TV HDR WebOS Smart AI ThinQ- 43UQ75006,2023-10-24T14:51:18
233,Electronics/Television & Video/Televisions/Smart TVs,"LG 43UP7750 - 43"" 4K UHD Smart Frameless LED TV - Black 2022KSh 65,000",https://www.jumia.co.ke/lg-43up7750-43-4k-uhd-smart-frameless-led-tv-black-2022-121945437.html,3dcd22de-2a8c-43f9-8442-7d35c1362d22,2023-10-24T17:41:33,"KSh 65,000",lg+tv+43,"LG 43UP7750 - 43"" 4K UHD Smart Frameless LED TV - Black 2022",2023-10-24T17:41:33
234,Home & Office/Home & Furniture/Lighting/Lighting Bulbs & Component/Lighting Bulb/Specialty Bulb,"Kamisafe Rechargeable LED Emergency Lamp &  RadioKSh 1,449KSh 1,70015%offers from4.6 out of 5(84)",https://www.jumia.co.ke/rechargeable-led-emergency-lamp-radio-kamisafe-mpg601565.html,3deefd2b-7603-4d07-aefa-34409dfd6214,2023-10-22T13:53:02,"KSh 1,449",bulbs,Kamisafe Rechargeable LED Emergency Lamp &  Radio,2023-10-22T13:53:02
235,Home & Office/Home & Furniture/Lighting/Lighting Bulbs & Component/Lighting Bulb/Specialty Bulb,Generic 50CM LED Light Cabinet Light Rechargeable Motion Detector USB Night Light-WhiteKSh 440KSh 83347%1 out of 5(1),https://www.jumia.co.ke/generic-50cm-led-light-cabinet-light-rechargeable-motion-detector-usb-night-light-white-150683946.html,3e4b2d73-a73a-44b1-8b44-ad53889178d5,2023-10-24T21:38:19,KSh 440,bulbs,Generic 50CM LED Light Cabinet Light Rechargeable Motion Detector USB Night Light-White,2023-10-24T21:38:19
236,Electronics/Television & Video/Televisions/Smart TVs,"LG 43"" 43UQ8000 LED TV - UHD, SMART, ThinQ 2022-FRAMELESSKSh 53,999KSh 68,00021%offers from",https://www.jumia.co.ke/43-43uq8000-led-tv-uhd-smart-thinq-2022-frameless-lg-mpg1290973.html,3e67171e-0019-458e-bd83-eb4bea702121,2023-10-24T17:43:58,"KSh 53,999",lg+tv+43,"LG 43"" 43UQ8000 LED TV - UHD",2023-10-24T17:43:58
237,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K UHD FRAMELESS TV HDR WebOS Smart AI ThinQ 43UP7550PVG  - 2021KSh 58,000KSh 68,00015%",https://www.jumia.co.ke/lg-43-4k-uhd-frameless-tv-hdr-webos-smart-ai-thinq-43up7550pvg-2021-67964082.html,3f5c798d-7ce1-4365-a181-58bf7d213e90,2023-10-24T14:51:16,"KSh 58,000",lg+tv+43,LG 43'' 4K UHD FRAMELESS TV HDR WebOS Smart AI ThinQ 43UP7550PVG  - 2021,2023-10-24T14:51:16
238,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” FULL HD SMART TV, NETFLIX, YOUTUBE 43LM6370PVBKSh 46,000KSh 59,00022%",https://www.jumia.co.ke/43-full-hd-smart-tv-netflix-youtube-43lm6370pvb-lg-mpg603484.html,40403167-9cbd-4e64-b14f-1e4f412f68d6,2023-10-24T14:52:04,"KSh 46,000",lg+tv+43,LG 43” FULL HD SMART TV,2023-10-24T14:52:04
239,Electronics/Television & Video/Televisions/Smart TVs,"LG 43LM6370PVA 43'' Smart LM6370 Series Full HDR Smart LED TVKSh 45,000KSh 56,00020%",https://www.jumia.co.ke/43lm6370pva-43-smart-lm6370-series-full-hdr-smart-led-tv-lg-mpg437216.html,41468535-25dd-4a02-8c43-296d82547d64,2023-10-24T14:51:39,"KSh 45,000",lg+tv+43,LG 43LM6370PVA 43'' Smart LM6370 Series Full HDR Smart LED TV,2023-10-24T14:51:39
240,Electronics/Television & Video/Televisions/Smart TVs,"LG 43UP75006 - 43"" 4K UHD Smart Frameless LED TV - Black 2023KSh 54,899KSh 70,00022%",https://www.jumia.co.ke/lg-43up75006-43-4k-uhd-smart-frameless-led-tv-black-2023-70294236.html,415d71c4-280e-4fc4-acf2-17c363b4f8ce,2023-10-24T14:51:36,"KSh 54,899",lg+tv+43,"LG 43UP75006 - 43"" 4K UHD Smart Frameless LED TV - Black 2023",2023-10-24T14:51:36
241,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,"Shipped from abroadSamsung Galaxy A51 5G 128GB HDD- 6GB RAM - Prism Cube WhiteKSh 27,129KSh 30,00010%",https://www.jumia.co.ke/samsung-galaxy-a51-5g-128gb-hdd-6gb-ram-prism-cube-white-160169524.html,42577308-d9be-4848-a6a6-266fc5a6a264,2023-10-24T17:57:36,"KSh 27,129",Samsung+Galaxy+A51,Samsung Galaxy A51 5G 128GB HDD- 6GB RAM - Prism Cube White,2023-10-24T17:57:36
242,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K UHD FRAMELESS TV HDR WebOS Smart AI ThinQ 43UP7550PVGKSh 59,000KSh 68,00013%",https://www.jumia.co.ke/lg-43-4k-uhd-frameless-tv-hdr-webos-smart-ai-thinq-43up7550pvg-115514304.html,42d13bb2-37bf-441f-ac80-f787ffc8b365,2023-10-24T15:13:04,"KSh 59,000",lg+tv+43,LG 43'' 4K UHD FRAMELESS TV HDR WebOS Smart AI ThinQ 43UP7550PVG,2023-10-24T15:13:04
243,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K UHD TV HDR WebOS Smart AI ThinQ 43UP7550PVGKSh 59,000KSh 68,00013%",https://www.jumia.co.ke/lg-43-4k-uhd-tv-hdr-webos-smart-ai-thinq-43up7550pvg-115780326.html,42de0994-6a69-4b20-9cdf-d525e2ca9b72,2023-10-24T17:43:58,"KSh 59,000",lg+tv+43,LG 43'' 4K UHD TV HDR WebOS Smart AI ThinQ 43UP7550PVG,2023-10-24T17:43:58
244,Electronics/Television & Video/Televisions/Smart TVs,"LG 43UP7750 - 43"" 4K UHD Smart LED TV - Black 2022KSh 55,899KSh 97,00042%",https://www.jumia.co.ke/lg-43up7750-43-4k-uhd-smart-led-tv-black-2022-61876705.html,434fae0e-1d67-42a9-9b0a-497ca8c1a369,2023-10-24T14:52:05,"KSh 55,899",lg+tv+43,"LG 43UP7750 - 43"" 4K UHD Smart LED TV - Black 2022",2023-10-24T14:52:05
245,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K UHD UQ8000 Series, 4K Active HDR WebOS Smart ThinQ AIKSh 59,000KSh 76,00022%",https://www.jumia.co.ke/lg-43-4k-uhd-uq8000-series-4k-active-hdr-webos-smart-thinq-ai-150776581.html,435fe3b7-b1d1-4b08-9d66-8a3e0500349d,2023-10-24T14:52:05,"KSh 59,000",lg+tv+43,LG 43'' 4K UHD UQ8000 Series,2023-10-24T14:52:05
246,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” FULL HD SMART TV, NETFLIX, YOUTUBE 43LM6370KSh 48,000KSh 55,00013%offers from",https://www.jumia.co.ke/43-full-hd-smart-tv-netflixyoutubehdr-43lm5772-lg-mpg957437.html,4373bd41-0316-4d5d-9101-88a3ba8bbeec,2023-10-24T17:43:58,"KSh 48,000",lg+tv+43,LG 43” FULL HD SMART TV,2023-10-24T17:43:58
247,Electronics/Television & Video/Televisions/Smart TVs,"LG 43LM6370PVA, 43'' SMART WEBOs FULL-HD LED TV, NETFLIX, YOUTUBE, BLUETOOTHKSh 51,599offers from",https://www.jumia.co.ke/43lm6370pva-43-smart-webos-full-hd-led-tv-netflix-youtube-bluetooth-lg-mpg405217.html,43811733-a110-498b-a1af-f2ac5b6cfc48,2023-10-24T17:43:57,"KSh 51,599",lg+tv+43,LG 43LM6370PVA,2023-10-24T17:43:57
248,Computing/Computer Accessories/USB Gadgets/USB Lamps,Dp Light LED Rechargeable Bulb With USB - 20 WKSh 440KSh 55020%4 out of 5(8),https://www.jumia.co.ke/dp-light-led-rechargeable-bulb-with-usb-20-w-93317253.html,43e54c3d-8f68-407b-b83a-07a319f513eb,2023-10-24T21:38:19,KSh 440,bulbs,Dp Light LED Rechargeable Bulb With USB - 20 W,2023-10-24T21:38:19
249,Electronics/Television & Video/Televisions/Smart TVs,"LG 43"" 4K UHD SMART TV,MAGIC REMOTE,ALEXA VOICE CONTROL,GOOGLE ASSISTANT-43UP75KSh 55,000KSh 68,00019%",https://www.jumia.co.ke/43-4k-uhd-latest-smart-tvmagic-remotevoice-controlwi-fi4k-hdr-43up7550-lg-mpg1290969.html,442ce8dd-c3ae-42f9-a869-b20f89fb92ba,2023-10-24T14:51:16,"KSh 55,000",lg+tv+43,"LG 43"" 4K UHD SMART TV",2023-10-24T14:51:16
250,Home & Office/Home & Kitchen/Kitchen & Dining/Cutlery & Knife Accessories/Knife Sets/Knife Block Sets,"Generic 7pc Knife Set +chopping Board/chopping Board/knifeKSh 1,950KSh 3,50044%3.8 out of 5(5)",https://www.jumia.co.ke/generic-7pc-knife-set-chopping-boardchopping-boardknife-115558205.html,4436538d-04ef-4f8d-98d6-ba032b8a24e2,2023-10-24T18:00:40,"KSh 1,950",knives,Generic 7pc Knife Set +chopping Board/chopping Board/knife,2023-10-24T18:00:40
251,Home & Office/Home & Furniture/Lighting/Lighting Bulbs & Component/Lighting Bulb/Specialty Bulb,"Ampia Gas Warmer Chicken BrooderKSh 5,788KSh 11,57650%offers from3.8 out of 5(4)",https://www.jumia.co.ke/gas-warmer-chicken-brooder-ampia-mpg791494.html,445307c5-5313-4499-8cae-e40ea8a23a54,2023-10-22T13:49:56,"KSh 5,788",bulbs,Ampia Gas Warmer Chicken Brooder,2023-10-22T13:49:56
252,Home & Office/Home & Kitchen/Kitchen & Dining/Cutlery & Knife Accessories/Knife Sets/Knife Block Sets,"Generic 7pc Knife Set +chopping Board/chopping Board/knifeKSh 1,950KSh 3,50044%3.8 out of 5(5)",https://www.jumia.co.ke/generic-7pc-knife-set-chopping-boardchopping-boardknife-115558205.html,447bdecd-32af-4720-b209-d52c9cc79de1,2023-10-22T13:56:41,"KSh 1,950",knives,Generic 7pc Knife Set +chopping Board/chopping Board/knife,2023-10-22T13:56:41
253,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” FULL HD SMART TV, NETFLIX, YOUTUBE 43LM6370PVAKSh 42,800KSh 52,99519%5 out of 5(1)",https://www.jumia.co.ke/lg-43-full-hd-smart-tv-netflix-youtube-43lm6370pva-55568784.html,44c38bef-3413-45f8-b7d3-3ce252fe35f8,2023-10-23T20:51:33,"KSh 42,800",lg+tv+43,LG 43” FULL HD SMART TV,2023-10-23T20:51:33
254,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K UHD FRAMELESS TV HDR WebOS Smart AI ThinQ 43UP7550PVG  - 2021KSh 58,000KSh 68,00015%",https://www.jumia.co.ke/lg-43-4k-uhd-frameless-tv-hdr-webos-smart-ai-thinq-43up7550pvg-2021-67964082.html,45426ec1-f43c-4811-8cdb-7720ca893473,2023-10-24T15:32:48,"KSh 58,000",lg+tv+43,LG 43'' 4K UHD FRAMELESS TV HDR WebOS Smart AI ThinQ 43UP7550PVG  - 2021,2023-10-24T15:32:48
255,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' FULL HD SMART TV, ACTIVE HDR, NETFLIX, CHROMECASTKSh 42,199KSh 60,00030%offers from",https://www.jumia.co.ke/43-full-hd-smart-tv-netflix-youtube-43lm6300pvb-lg-mpg603483.html,455be4de-0f6f-4704-8d83-f1b0c3eb6bdd,2023-10-24T15:32:48,"KSh 42,199",lg+tv+43,LG 43'' FULL HD SMART TV,2023-10-24T15:32:48
256,Home & Office/Home & Kitchen/Kitchen & Dining/Cutlery & Knife Accessories/Knife Sets/Knife Block Sets,"UNIQUE Stainless Steel Knife SetKSh 3,230KSh 4,20023%offers from4.8 out of 5(5)",https://www.jumia.co.ke/stainless-steel-knife-set-generic-mpg384741.html,457197fd-a343-41e6-b7c0-2203c44b9af3,2023-10-24T18:00:40,"KSh 3,230",knives,UNIQUE Stainless Steel Knife Set,2023-10-24T18:00:40
257,Computing/Computer Accessories/USB Gadgets/USB Lamps,Shipped from abroadGeneric 28 LED Reading Lamp LED USB Book Light Ultra Bright FlexibleKSh 420KSh 81849%,https://www.jumia.co.ke/generic-28-led-reading-lamp-led-usb-book-light-ultra-bright-flexible-152395516.html,457a7a4d-5665-4a58-8d2e-c6c3231d12d6,2023-10-22T13:49:56,KSh 420,bulbs,Generic 28 LED Reading Lamp LED USB Book Light Ultra Bright Flexible,2023-10-22T13:49:56
258,Home & Office/Home & Kitchen/Kitchen & Dining/Cutlery & Knife Accessories/Knife Sets/Knife Block Sets,"UNIQUE 9pieces German Executive Knife Set Stainless Steel,KSh 3,400KSh 6,80050%",https://www.jumia.co.ke/unique-9pieces-german-executive-knife-set-stainless-steel-151653598.html,45865e5d-18ac-4cf9-b69a-a59a82753cdd,2023-10-22T13:56:42,"KSh 3,400",knives,UNIQUE 9pieces German Executive Knife Set Stainless Steel,2023-10-22T13:56:42
259,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” FULL HD SMART TV, NETFLIX, YOUTUBE 43LM6370PVBKSh 46,000KSh 59,00022%",https://www.jumia.co.ke/43-full-hd-smart-tv-netflix-youtube-43lm6370pvb-lg-mpg603484.html,45c5fc67-2678-4b9c-9818-3c646c9d42e1,2023-10-24T14:50:55,"KSh 46,000",lg+tv+43,LG 43” FULL HD SMART TV,2023-10-24T14:50:55
260,"Grocery/Food Cupboard/Margarine, Jams, Honey & Spreads/Honey",Non-ReturnableOfficial StoreGreenforest Greenforest Pure Honey Jar - 300gKSh 236KSh 27815%4.3 out of 5(8),https://www.jumia.co.ke/greenforest-greenforest-pure-honey-jar-300g-58522945.html,45dacf5c-b57d-419e-88af-8b329df1cbdb,2023-10-24T21:39:42,KSh 236,honey,Greenforest Greenforest Pure Honey Jar - 300g,2023-10-24T21:39:42
261,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' FULL HD SMART TV, ACTIVE HDR, NETFLIX, CHROMECAST 43LM6300PVBKSh 47,990KSh 58,00017%",https://www.jumia.co.ke/lg-43-full-hd-smart-tv-active-hdr-netflix-chromecast-43lm6300pvb-67964060.html,46369046-80c1-46d6-a4af-2ac5331f0bc9,2023-10-24T17:43:58,"KSh 47,990",lg+tv+43,LG 43'' FULL HD SMART TV,2023-10-24T17:43:58
262,Electronics/Television & Video/Televisions/Smart TVs,"LG 43-inch FHD Smart AI TV 43LM6370 Black 2022KSh 42,999KSh 69,00038%offers from",https://www.jumia.co.ke/43-inch-fhd-smart-ai-tv-43lm6370-black-2022-lg-mpg603475.html,463c5b19-1a0f-4e7e-b4f1-bc61dc7b3c7a,2023-10-24T14:51:37,"KSh 42,999",lg+tv+43,LG 43-inch FHD Smart AI TV 43LM6370 Black 2022,2023-10-24T14:51:37
263,Computing/Computer Accessories/USB Gadgets/USB Lamps,Shipped from abroadGeneric 28 LED Reading Lamp LED USB Book Light Ultra Bright FlexibleKSh 420KSh 81849%,https://www.jumia.co.ke/generic-28-led-reading-lamp-led-usb-book-light-ultra-bright-flexible-152395516.html,4677e0cb-d5e4-4edc-97c3-0794f77476e7,2023-10-24T21:38:19,KSh 420,bulbs,Generic 28 LED Reading Lamp LED USB Book Light Ultra Bright Flexible,2023-10-24T21:38:19
264,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' FULL HD SMART TV, ACTIVE HDR, NETFLIX, CHROMECASTKSh 42,199KSh 60,00030%offers from",https://www.jumia.co.ke/43-full-hd-smart-tv-netflix-youtube-43lm6300pvb-lg-mpg603483.html,469815d6-926e-40af-a656-69d540863d6d,2023-10-24T14:52:04,"KSh 42,199",lg+tv+43,LG 43'' FULL HD SMART TV,2023-10-24T14:52:04
265,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2022 Local WarrantyKSh 61,000KSh 87,00030%",https://www.jumia.co.ke/lg-43-43up7550-uhd-4k-tv-hdr-webos-smart-ai-thinq-2022-local-warranty-61015023.html,472b134d-cd22-4fac-8ed4-1d2a671ddf6e,2023-10-24T15:13:03,"KSh 61,000",lg+tv+43,LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2022 Local Warranty,2023-10-24T15:13:03
266,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” 4K ULTRA HD SMART TV, MAGIC REMOTE, NETFLIX 2021 NEW MODEL-43UP77KSh 55,500KSh 68,00018%",https://www.jumia.co.ke/lg-43-4k-ultra-hd-smart-tv-magic-remote-netflix-2021-new-model-43up77-67964104.html,478709ce-b1cb-4e7b-a65b-5752f6806cde,2023-10-24T14:54:34,"KSh 55,500",lg+tv+43,LG 43” 4K ULTRA HD SMART TV,2023-10-24T14:54:34
267,Home & Office/Home & Kitchen/Kitchen & Dining/Food Service Equipment & Supplies/Cooking Equipment,"Jikokoa MEDIUM XTRA STOVEKSh 4,598KSh 5,50016%",https://www.jumia.co.ke/jikokoa-medium-xtra-stove-130897638.html,47a7cbd8-d26a-483d-a84f-053a584a0fda,2023-10-23T15:24:07,"KSh 4,598",jikokoa+xtra,Jikokoa MEDIUM XTRA STOVE,2023-10-23T15:24:07
268,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,"Huawei Nova Y61,6.52"" //128GB+4GB RAM //Dual SIM //50MP //5000mAh /Ksly+FREE SW+BT+RKSh 24,499KSh 24,9992%4 out of 5(1)",https://www.jumia.co.ke/huawei-nova-y616.52-128gb4gb-ram-dual-sim-50mp-5000mah-kslyfree-swbtr-150993805.html,47c30796-8171-4de7-9cef-4385cd78db0d,2023-10-22T14:12:00,"KSh 24,499",huawei+y6,Huawei Nova Y61,2023-10-22T14:12:00
